Марка,Модель,Год выпуска,Цена,Двигатель,Мощность,Коробка передач,Пробег,Владельцы,Поколение,Комплектация,URL,Возраст,Объем двигателя,Марка_код,Модель_код,Тип кузова_джип/suv 5 дв.,Тип кузова_купе,Тип кузова_лифтбек,Тип кузова_минивэн,Тип кузова_не указано,Тип кузова_открытый,Тип кузова_седан,Тип кузова_универсал,Тип кузова_хэтчбек 3 дв.,Тип кузова_хэтчбек 5 дв.,Привод_задний,Привод_передний,Тип КПП_вариатор,Тип КПП_робот,Тип топлива_гибрид,Тип топлива_дизель,Тип топлива_не указано,Руль_правый,Цвет_белый,Цвет_бордовый,Цвет_голубой,Цвет_желтый,Цвет_зеленый,Цвет_золотистый,Цвет_коричневый,Цвет_красный,Цвет_оранжевый,Цвет_розовый,Цвет_серебристый,Цвет_серый,Цвет_синий,Цвет_фиолетовый,Цвет_черный,Поколение_номер,Мощность/Объем,Новый,год,месяц,день,день_недели,квартал,день_года,викенд,сезон,дней_с_публикации
Skoda,Kodiaq,2020,2117000,"бензин, 2.0 л",180,робот,308000,2,1 поколение,1073,https://auto.drom.ru/spb/skoda/kodiaq/146931647.html?from=recommend,5,2.0,70,268,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,90.0,0,2025,6,14,5,2,165,1,3,26
Lexus,LX570,2014,3899999,"бензин, 5.7 л",367,АКПП,455000,2,"3 поколение, рестайлинг",902,https://auto.drom.ru/spb/lexus/lx570/606490516.html?from=recommend,11,5.7,45,278,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3,64.3859649122807,0,2025,6,22,6,2,173,1,3,18
Kia,Soul,2022,2350000,"бензин, 2.0 л",150,АКПП,4200,2,3 поколение,1073,https://auto.drom.ru/spb/kia/soul/152620293.html?from=recommend,3,2.0,43,436,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3,75.0,0,2025,6,26,3,2,177,0,3,14
Mercedes-Benz,GL-Class,2011,1900000,"дизель, 3.0 л",224,АКПП,277000,3,"1 поколение, рестайлинг",988,https://auto.drom.ru/spb/mercedes-benz/gl-class/922392605.html?from=recommend,14,3.0,52,211,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,74.66666666666667,0,2025,6,10,1,2,161,0,3,30
Land,Rover Range Rover,2011,4700000,"бензин, 5.0 л",510,АКПП,117800,3,"3 поколение, 2 рестайлинг",1073,https://auto.drom.ru/spb/land_rover/range_rover/342185077.html?from=recommend,14,5.0,44,400,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3,102.0,0,2025,6,29,6,2,180,1,3,11
Ford,Mondeo,2010,580000,"бензин, 2.0 л",239,,320000,3,4 поколение,1073,https://auto.drom.ru/spb/ford/mondeo/705285868.html?from=recommend,15,2.0,25,323,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4,119.5,0,2025,6,27,4,2,178,0,3,13
Chevrolet,Lacetti,2007,209000,"бензин, 1.6 л",109,механика,285000,2,1 поколение,1073,https://auto.drom.ru/spb/chevrolet/lacetti/914065276.html?from=recommend,18,1.6,13,279,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,68.125,0,2025,6,19,3,2,170,0,3,21
Mercedes-Benz,GLE Coupe,2021,9500000,"дизель, 2.9 л",330,АКПП,59000,1,2 поколение,998,https://auto.drom.ru/spb/mercedes-benz/gle_coupe/915782250.html?from=recommend,4,2.9,52,217,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,113.79310344827587,0,2025,6,23,0,2,174,0,3,17
Lexus,GS300,2005,777000,"бензин, 3.0 л",245,АКПП,196000,3,3 поколение,759,https://auto.drom.ru/spb/lexus/gs300/947122832.html?from=recommend,20,3.0,45,222,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3,81.66666666666667,0,2025,7,7,0,3,188,0,3,3
Skoda,Octavia,2024,3750000,"бензин, 1.4 л",150,робот,36,1,4 поколение,1025,https://auto.drom.ru/spb/skoda/octavia/202431946.html?from=recommend,1,1.4,70,345,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4,107.14285714285715,1,2025,7,5,5,3,186,1,3,5
Kia,Sportage,2013,1400000,"бензин, 2.0 л",150,АКПП,140000,2,3 поколение,436,https://auto.drom.ru/spb/kia/sportage/360132251.html?from=recommend,12,2.0,43,440,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3,75.0,0,2025,7,8,1,3,189,0,3,2
Peugeot,3008,2012,765000,"бензин, 1.6 л",150,АКПП,128929,3,1 поколение,1073,https://auto.drom.ru/spb/peugeot/3008/889331558.html?from=recommend,13,1.6,60,27,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,93.75,0,2025,6,28,5,2,179,1,3,12
Nissan,X-Trail,2020,2474893,"бензин, 2.5 л",171,вариатор,38746,2,"3 поколение, рестайлинг",697,https://auto.drom.ru/spb/nissan/x-trail/452316945.html?from=recommend,5,2.5,57,508,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,68.4,0,2025,6,16,0,2,167,0,3,24
Лада,2105,2007,160000,"бензин, 1.5 л",71,механика,6740,3,1 поколение,150,https://auto.drom.ru/spb/lada/2105/706816857.html?from=recommend,18,1.5,87,10,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,47.333333333333336,0,2025,6,30,0,2,181,0,3,10
Toyota,Sai,2015,2000000,"бензин, 2.4 л, гибрид",150,вариатор,85244,-1,"1 поколение, рестайлинг",672,https://auto.drom.ru/spb/toyota/sai/284869138.html?from=recommend,10,,78,418,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,,0,2025,6,27,4,2,178,0,3,13
Лада,2114 Самара,2005,210000,"бензин, 1.5 л",77,механика,283000,4,1 поколение,146,https://auto.drom.ru/spb/lada/2114/241766669.html?from=recommend,20,1.5,87,18,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,51.333333333333336,0,2025,7,7,0,3,188,0,3,3
Land,Rover Freelander,2011,1126000,"дизель, 2.2 л",150,АКПП,323899,1,"2 поколение, рестайлинг",1073,https://auto.drom.ru/spb/land_rover/freelander/806752254.html?from=recommend,14,2.2,44,399,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2,68.18181818181817,0,2025,6,30,0,2,181,0,3,10
Volkswagen,Tiguan,2012,878000,"бензин, 2.0 л",170,АКПП,230553,4,"1 поколение, рестайлинг",1073,https://auto.drom.ru/spb/volkswagen/tiguan/275356856.html?from=recommend,13,2.0,79,469,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,85.0,0,2025,7,7,0,3,188,0,3,3
Nissan,Micra,2003,377000,"бензин, 1.2 л",80,механика,319000,4,3 поколение,19,https://auto.drom.ru/spb/nissan/micra/900025886.html?from=recommend,22,1.2,57,319,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3,66.66666666666667,0,2025,7,1,1,3,182,0,3,9
Ford,Focus,2012,740000,"дизель, 2.0 л",140,робот,224000,4,3 поколение,1073,https://auto.drom.ru/spb/ford/focus/452414971.html?from=recommend,13,2.0,25,197,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3,70.0,0,2025,7,1,1,3,182,0,3,9
Land,Rover Range Rover Sport,2013,1743300,"дизель, 3.0 л",245,АКПП,228367,1,"1 поколение, рестайлинг",1073,https://auto.drom.ru/spb/land_rover/range_rover_sport/567569731.html?from=recommend,12,3.0,44,402,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,81.66666666666667,0,2025,7,6,6,3,187,1,3,4
Volvo,XC70,2011,1120000,"дизель, 2.4 л",215,АКПП,357392,4,3 поколение,1073,https://auto.drom.ru/spb/volvo/xc70/392103861.html?from=recommend,14,2.4,80,525,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3,89.58333333333334,0,2025,7,9,2,3,190,0,3,1
Kia,Ceed,2013,780000,"бензин, 1.6 л, ГБО",129,механика,278000,2,2 поколение,273,https://auto.drom.ru/spb/kia/cee~d/246712003.html?from=recommend,12,,43,138,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2,,0,2025,6,28,5,2,179,1,3,12
Ford,Focus,2008,570000,"бензин, 1.8 л",125,механика,234540,3,2 поколение,1073,https://auto.drom.ru/spb/ford/focus/162338436.html?from=recommend,17,1.8,25,197,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2,69.44444444444444,0,2025,6,9,0,2,160,0,3,31
Skoda,Rapid,2021,1841400,"бензин, 1.6 л",110,АКПП,27249,1,2 поколение,246,https://auto.drom.ru/spb/skoda/rapid/327695193.html?from=recommend,4,1.6,70,391,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,68.75,0,2025,7,3,3,3,184,0,3,7
Audi,A6,2013,1850000,"бензин, 2.8 л",204,робот,220000,3,4 поколение,743,https://auto.drom.ru/spb/audi/a6/845949990.html?from=recommend,12,2.8,3,69,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4,72.85714285714286,0,2025,6,22,6,2,173,1,3,18
Hyundai,Solaris,2020,1599700,"бензин, 1.6 л",123,АКПП,76169,2,2 поколение,1073,https://auto.drom.ru/spb/hyundai/solaris/805068773.html?from=recommend,5,1.6,35,433,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2,76.875,0,2025,7,2,2,3,183,0,3,8
Volkswagen,Polo,2017,630000,"бензин, 1.6 л",90,механика,310000,3,"5 поколение, рестайлинг",254,https://auto.drom.ru/spb/volkswagen/polo/487111048.html?from=recommend,8,1.6,79,364,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,56.25,0,2025,6,9,0,2,160,0,3,31
Kia,Rio,2016,745000,"бензин, 1.6 л",123,механика,270000,2,"3 поколение, рестайлинг",279,https://auto.drom.ru/spb/kia/rio/720873116.html?from=recommend,9,1.6,43,392,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3,76.875,0,2025,6,13,4,2,164,0,3,27
Volkswagen,Jetta,2021,2350000,"бензин, 1.4 л",150,АКПП,30000,1,7 поколение,71,https://auto.drom.ru/spb/volkswagen/jetta/665716916.html?from=recommend,4,1.4,79,259,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7,107.14285714285715,0,2025,6,29,6,2,180,1,3,11
Fiat,124 Spider,2018,2600000,"бензин, 1.4 л",170,автомат,49000,1,,1073,https://auto.drom.ru/spb/fiat/124_spider/901309529.html?from=recommend,7,1.4,24,3,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,121.42857142857143,0,2025,6,28,5,2,179,1,3,12
Jeep,Liberty,2008,870000,"бензин, 2.4 л",170,вариатор,188464,3,1 поколение,667,https://auto.drom.ru/spb/jeep/liberty/825827681.html?from=recommend,17,2.4,40,292,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,70.83333333333334,0,2025,6,24,1,2,175,0,3,16
BMW,X5,2020,4799900,"дизель, 2.0 л",231,АКПП,157425,1,4 поколение,1068,https://auto.drom.ru/spb/bmw/x5/146861859.html?from=recommend,5,2.0,5,515,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4,115.5,0,2025,7,9,2,3,190,0,3,1
Lexus,NX200,2015,2390000,"бензин, 2.0 л",150,вариатор,96517,3,1 поколение,1073,https://auto.drom.ru/spb/lexus/nx200/306702195.html?from=recommend,10,2.0,45,336,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,75.0,0,2025,7,6,6,3,187,1,3,4
RAM,1500,2024,8790000,"бензин, 5.7 л, гибрид",395,АКПП,2793,1,2 поколение,903,https://auto.drom.ru/spb/ram/1500/440822100.html?from=recommend,1,,63,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2,,0,2025,6,24,1,2,175,0,3,16
Kia,Rio X (X-Line),2019,1480000,"бензин, 1.6 л",123,АКПП,136000,1,1 поколение,200,https://auto.drom.ru/spb/kia/rio_x-line/156358715.html?from=recommend,6,1.6,43,393,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,76.875,0,2025,6,13,4,2,164,0,3,27
